filename,symbol,commodity,category,size_mb
M2K_Z19_1min.txt,UNKNOWN,Unknown,other,3.95
M2K_Z20_1min.txt,UNKNOWN,Unknown,other,5.09
M2K_Z21_1min.txt,UNKNOWN,Unknown,other,5.50
M2K_Z22_1min.txt,UNKNOWN,Unknown,other,5.48
M2K_Z23_1min.txt,UNKNOWN,Unknown,other,5.04
M2K_Z24_1min.txt,UNKNOWN,Unknown,other,5.42
MAX_F23_1min.txt,UNKNOWN,Unknown,other,0.01
MAX_F24_1min.txt,UNKNOWN,Unknown,other,0.01
MAX_G23_1min.txt,UNKNOWN,Unknown,other,0.01
MAX_G24_1min.txt,UNKNOWN,Unknown,other,0.01
MAX_H23_1min.txt,UNKNOWN,Unknown,other,0.01
MAX_H24_1min.txt,UNKNOWN,Unknown,other,0.00
MAX_J22_1min.txt,UNKNOWN,Unknown,other,0.01
MAX_J23_1min.txt,UNKNOWN,Unknown,other,0.01
MAX_J24_1min.txt,UNKNOWN,Unknown,other,0.01
MAX_K22_1min.txt,UNKNOWN,Unknown,other,0.01
MAX_K23_1min.txt,UNKNOWN,Unknown,other,0.01
MAX_K24_1min.txt,UNKNOWN,Unknown,other,0.01
MAX_M22_1min.txt,UNKNOWN,Unknown,other,0.01
MAX_M23_1min.txt,UNKNOWN,Unknown,other,0.01
MAX_M24_1min.txt,UNKNOWN,Unknown,other,0.01
MAX_N22_1min.txt,UNKNOWN,Unknown,other,0.01
MAX_N23_1min.txt,UNKNOWN,Unknown,other,0.01
MAX_N24_1min.txt,UNKNOWN,Unknown,other,0.01
MAX_Q22_1min.txt,UNKNOWN,Unknown,other,0.01
MAX_Q23_1min.txt,UNKNOWN,Unknown,other,0.01
MAX_Q24_1min.txt,UNKNOWN,Unknown,other,0.01
MAX_U22_1min.txt,UNKNOWN,Unknown,other,0.01
MAX_U23_1min.txt,UNKNOWN,Unknown,other,0.01
MAX_U24_1min.txt,UNKNOWN,Unknown,other,0.01
MAX_V22_1min.txt,UNKNOWN,Unknown,other,0.01
MAX_V23_1min.txt,UNKNOWN,Unknown,other,0.01
MAX_V24_1min.txt,UNKNOWN,Unknown,other,0.01
MAX_X22_1min.txt,UNKNOWN,Unknown,other,0.01
MAX_X23_1min.txt,UNKNOWN,Unknown,other,0.01
MAX_X24_1min.txt,UNKNOWN,Unknown,other,0.00
MAX_Z22_1min.txt,UNKNOWN,Unknown,other,0.01
MAX_Z23_1min.txt,UNKNOWN,Unknown,other,0.00
MAX_Z24_1min.txt,UNKNOWN,Unknown,other,0.01
MCL_F22_1min.txt,UNKNOWN,Unknown,other,2.31
MCL_F23_1min.txt,UNKNOWN,Unknown,other,2.52
MCL_F24_1min.txt,UNKNOWN,Unknown,other,2.41
MCL_G22_1min.txt,UNKNOWN,Unknown,other,2.38
MCL_G23_1min.txt,UNKNOWN,Unknown,other,2.54
MCL_G24_1min.txt,UNKNOWN,Unknown,other,2.46
MCL_H22_1min.txt,UNKNOWN,Unknown,other,2.41
MCL_H23_1min.txt,UNKNOWN,Unknown,other,2.60
MCL_H24_1min.txt,UNKNOWN,Unknown,other,2.52
MCL_J22_1min.txt,UNKNOWN,Unknown,other,2.44
MCL_J23_1min.txt,UNKNOWN,Unknown,other,2.36
MCL_J24_1min.txt,UNKNOWN,Unknown,other,2.50
MCL_K22_1min.txt,UNKNOWN,Unknown,other,2.61
MCL_K23_1min.txt,UNKNOWN,Unknown,other,2.31
MCL_K24_1min.txt,UNKNOWN,Unknown,other,2.45
MCL_M22_1min.txt,UNKNOWN,Unknown,other,2.75
MCL_M23_1min.txt,UNKNOWN,Unknown,other,2.60
MCL_M24_1min.txt,UNKNOWN,Unknown,other,2.52
MCL_N22_1min.txt,UNKNOWN,Unknown,other,2.57
MCL_N23_1min.txt,UNKNOWN,Unknown,other,2.32
MCL_N24_1min.txt,UNKNOWN,Unknown,other,2.33
MCL_Q21_1min.txt,UNKNOWN,Unknown,other,0.26
MCL_Q22_1min.txt,UNKNOWN,Unknown,other,2.62
MCL_Q23_1min.txt,UNKNOWN,Unknown,other,2.50
MCL_Q24_1min.txt,UNKNOWN,Unknown,other,2.42
MCL_U21_1min.txt,UNKNOWN,Unknown,other,1.50
MCL_U22_1min.txt,UNKNOWN,Unknown,other,2.66
MCL_U23_1min.txt,UNKNOWN,Unknown,other,2.66
MCL_U24_1min.txt,UNKNOWN,Unknown,other,2.40
MCL_V21_1min.txt,UNKNOWN,Unknown,other,1.95
MCL_V22_1min.txt,UNKNOWN,Unknown,other,2.44
MCL_V23_1min.txt,UNKNOWN,Unknown,other,2.50
MCL_V24_1min.txt,UNKNOWN,Unknown,other,2.48
MCL_X21_1min.txt,UNKNOWN,Unknown,other,2.09
MCL_X22_1min.txt,UNKNOWN,Unknown,other,2.46
MCL_X23_1min.txt,UNKNOWN,Unknown,other,2.40
MCL_X24_1min.txt,UNKNOWN,Unknown,other,2.59
MCL_Z21_1min.txt,UNKNOWN,Unknown,other,2.45
MCL_Z22_1min.txt,UNKNOWN,Unknown,other,3.13
MCL_Z23_1min.txt,UNKNOWN,Unknown,other,2.90
MCL_Z24_1min.txt,UNKNOWN,Unknown,other,3.03
MFC_F15_1min.txt,UNKNOWN,Unknown,other,0.01
MFC_F16_1min.txt,UNKNOWN,Unknown,other,0.01
MFC_F17_1min.txt,UNKNOWN,Unknown,other,0.01
MFC_F18_1min.txt,UNKNOWN,Unknown,other,0.01
MFC_F19_1min.txt,UNKNOWN,Unknown,other,0.02
MFC_F20_1min.txt,UNKNOWN,Unknown,other,0.01
MFC_F21_1min.txt,UNKNOWN,Unknown,other,0.00
MFC_F22_1min.txt,UNKNOWN,Unknown,other,0.00
MFC_F23_1min.txt,UNKNOWN,Unknown,other,0.01
MFC_F24_1min.txt,UNKNOWN,Unknown,other,0.01
MFC_G15_1min.txt,UNKNOWN,Unknown,other,0.01
MFC_G16_1min.txt,UNKNOWN,Unknown,other,0.03
MFC_G17_1min.txt,UNKNOWN,Unknown,other,0.01
MFC_G18_1min.txt,UNKNOWN,Unknown,other,0.02
MFC_G19_1min.txt,UNKNOWN,Unknown,other,0.02
MFC_G20_1min.txt,UNKNOWN,Unknown,other,0.02
MFC_G21_1min.txt,UNKNOWN,Unknown,other,0.01
MFC_G22_1min.txt,UNKNOWN,Unknown,other,0.00
MFC_G23_1min.txt,UNKNOWN,Unknown,other,0.01
MFC_G24_1min.txt,UNKNOWN,Unknown,other,0.01
MFC_H15_1min.txt,UNKNOWN,Unknown,other,0.00
MFC_H16_1min.txt,UNKNOWN,Unknown,other,0.02
MFC_H17_1min.txt,UNKNOWN,Unknown,other,0.01
MFC_H18_1min.txt,UNKNOWN,Unknown,other,0.03
MFC_H19_1min.txt,UNKNOWN,Unknown,other,0.02
MFC_H20_1min.txt,UNKNOWN,Unknown,other,0.02
MFC_H21_1min.txt,UNKNOWN,Unknown,other,0.00
MFC_H22_1min.txt,UNKNOWN,Unknown,other,0.01
MFC_H23_1min.txt,UNKNOWN,Unknown,other,0.01
MFC_H24_1min.txt,UNKNOWN,Unknown,other,0.01
MFC_J15_1min.txt,UNKNOWN,Unknown,other,0.01
MFC_J16_1min.txt,UNKNOWN,Unknown,other,0.02
MFC_J17_1min.txt,UNKNOWN,Unknown,other,0.01
MFC_J18_1min.txt,UNKNOWN,Unknown,other,0.03
MFC_J19_1min.txt,UNKNOWN,Unknown,other,0.03
MFC_J20_1min.txt,UNKNOWN,Unknown,other,0.00
MFC_J21_1min.txt,UNKNOWN,Unknown,other,0.00
MFC_J22_1min.txt,UNKNOWN,Unknown,other,0.00
MFC_J23_1min.txt,UNKNOWN,Unknown,other,0.01
MFC_J24_1min.txt,UNKNOWN,Unknown,other,0.01
MFC_K15_1min.txt,UNKNOWN,Unknown,other,0.02
MFC_K16_1min.txt,UNKNOWN,Unknown,other,0.01
MFC_K17_1min.txt,UNKNOWN,Unknown,other,0.02
MFC_K18_1min.txt,UNKNOWN,Unknown,other,0.01
MFC_K19_1min.txt,UNKNOWN,Unknown,other,0.01
MFC_K20_1min.txt,UNKNOWN,Unknown,other,0.00
MFC_K21_1min.txt,UNKNOWN,Unknown,other,0.00
MFC_K22_1min.txt,UNKNOWN,Unknown,other,0.01
MFC_K23_1min.txt,UNKNOWN,Unknown,other,0.01
MFC_K24_1min.txt,UNKNOWN,Unknown,other,0.01
MFC_M15_1min.txt,UNKNOWN,Unknown,other,0.03
MFC_M16_1min.txt,UNKNOWN,Unknown,other,0.01
MFC_M17_1min.txt,UNKNOWN,Unknown,other,0.02
MFC_M18_1min.txt,UNKNOWN,Unknown,other,0.02
MFC_M19_1min.txt,UNKNOWN,Unknown,other,0.03
MFC_M20_1min.txt,UNKNOWN,Unknown,other,0.02
MFC_M21_1min.txt,UNKNOWN,Unknown,other,0.00
MFC_M22_1min.txt,UNKNOWN,Unknown,other,0.01
MFC_M23_1min.txt,UNKNOWN,Unknown,other,0.01
MFC_M24_1min.txt,UNKNOWN,Unknown,other,0.01
MFC_N15_1min.txt,UNKNOWN,Unknown,other,0.02
MFC_N16_1min.txt,UNKNOWN,Unknown,other,0.03
MFC_N17_1min.txt,UNKNOWN,Unknown,other,0.01
MFC_N18_1min.txt,UNKNOWN,Unknown,other,0.03
MFC_N19_1min.txt,UNKNOWN,Unknown,other,0.04
MFC_N20_1min.txt,UNKNOWN,Unknown,other,0.01
MFC_N21_1min.txt,UNKNOWN,Unknown,other,0.01
MFC_N22_1min.txt,UNKNOWN,Unknown,other,0.01
MFC_N23_1min.txt,UNKNOWN,Unknown,other,0.01
MFC_N24_1min.txt,UNKNOWN,Unknown,other,0.02
MFC_Q15_1min.txt,UNKNOWN,Unknown,other,0.01
MFC_Q16_1min.txt,UNKNOWN,Unknown,other,0.02
MFC_Q17_1min.txt,UNKNOWN,Unknown,other,0.01
MFC_Q18_1min.txt,UNKNOWN,Unknown,other,0.02
MFC_Q19_1min.txt,UNKNOWN,Unknown,other,0.03
MFC_Q20_1min.txt,UNKNOWN,Unknown,other,0.00
MFC_Q21_1min.txt,UNKNOWN,Unknown,other,0.01
MFC_Q22_1min.txt,UNKNOWN,Unknown,other,0.01
MFC_Q23_1min.txt,UNKNOWN,Unknown,other,0.01
MFC_Q24_1min.txt,UNKNOWN,Unknown,other,0.01
MFC_U14_1min.txt,UNKNOWN,Unknown,other,0.01
MFC_U15_1min.txt,UNKNOWN,Unknown,other,0.02
MFC_U16_1min.txt,UNKNOWN,Unknown,other,0.02
MFC_U17_1min.txt,UNKNOWN,Unknown,other,0.01
MFC_U18_1min.txt,UNKNOWN,Unknown,other,0.02
MFC_U19_1min.txt,UNKNOWN,Unknown,other,0.02
MFC_U20_1min.txt,UNKNOWN,Unknown,other,0.01
MFC_U21_1min.txt,UNKNOWN,Unknown,other,0.00
MFC_U22_1min.txt,UNKNOWN,Unknown,other,0.00
MFC_U23_1min.txt,UNKNOWN,Unknown,other,0.01
MFC_U24_1min.txt,UNKNOWN,Unknown,other,0.01
MFC_V14_1min.txt,UNKNOWN,Unknown,other,0.03
MFC_V15_1min.txt,UNKNOWN,Unknown,other,0.02
MFC_V16_1min.txt,UNKNOWN,Unknown,other,0.03
MFC_V17_1min.txt,UNKNOWN,Unknown,other,0.01
MFC_V18_1min.txt,UNKNOWN,Unknown,other,0.04
MFC_V19_1min.txt,UNKNOWN,Unknown,other,0.03
MFC_V20_1min.txt,UNKNOWN,Unknown,other,0.01
MFC_V21_1min.txt,UNKNOWN,Unknown,other,0.01
MFC_V22_1min.txt,UNKNOWN,Unknown,other,0.01
MFC_V23_1min.txt,UNKNOWN,Unknown,other,0.01
MFC_V24_1min.txt,UNKNOWN,Unknown,other,0.01
MFC_X14_1min.txt,UNKNOWN,Unknown,other,0.03
MFC_X15_1min.txt,UNKNOWN,Unknown,other,0.02
MFC_X16_1min.txt,UNKNOWN,Unknown,other,0.02
MFC_X17_1min.txt,UNKNOWN,Unknown,other,0.01
MFC_X18_1min.txt,UNKNOWN,Unknown,other,0.03
MFC_X19_1min.txt,UNKNOWN,Unknown,other,0.02
MFC_X20_1min.txt,UNKNOWN,Unknown,other,0.01
MFC_X21_1min.txt,UNKNOWN,Unknown,other,0.00
MFC_X22_1min.txt,UNKNOWN,Unknown,other,0.00
MFC_X23_1min.txt,UNKNOWN,Unknown,other,0.01
MFC_X24_1min.txt,UNKNOWN,Unknown,other,0.01
MFC_Z14_1min.txt,UNKNOWN,Unknown,other,0.03
MFC_Z15_1min.txt,UNKNOWN,Unknown,other,0.01
MFC_Z16_1min.txt,UNKNOWN,Unknown,other,0.01
MFC_Z17_1min.txt,UNKNOWN,Unknown,other,0.01
MFC_Z18_1min.txt,UNKNOWN,Unknown,other,0.03
MFC_Z19_1min.txt,UNKNOWN,Unknown,other,0.03
MFC_Z20_1min.txt,UNKNOWN,Unknown,other,0.01
MFC_Z21_1min.txt,UNKNOWN,Unknown,other,0.01
MFC_Z22_1min.txt,UNKNOWN,Unknown,other,0.01
MFC_Z23_1min.txt,UNKNOWN,Unknown,other,0.01
MFC_Z24_1min.txt,UNKNOWN,Unknown,other,0.01
MFS_H10_1min.txt,UNKNOWN,Unknown,other,0.49
MFS_H11_1min.txt,UNKNOWN,Unknown,other,0.65
MFS_H12_1min.txt,UNKNOWN,Unknown,other,0.94
MFS_H13_1min.txt,UNKNOWN,Unknown,other,0.99
MFS_H14_1min.txt,UNKNOWN,Unknown,other,1.23
MFS_H15_1min.txt,UNKNOWN,Unknown,other,1.34
MFS_H16_1min.txt,UNKNOWN,Unknown,other,1.50
MFS_H17_1min.txt,UNKNOWN,Unknown,other,1.39
MFS_H18_1min.txt,UNKNOWN,Unknown,other,1.47
MFS_H19_1min.txt,UNKNOWN,Unknown,other,1.47
MFS_H20_1min.txt,UNKNOWN,Unknown,other,1.83
MFS_H21_1min.txt,UNKNOWN,Unknown,other,1.75
MFS_H22_1min.txt,UNKNOWN,Unknown,other,1.95
MFS_H23_1min.txt,UNKNOWN,Unknown,other,2.28
MFS_H24_1min.txt,UNKNOWN,Unknown,other,2.21
MFS_M10_1min.txt,UNKNOWN,Unknown,other,0.62
MFS_M11_1min.txt,UNKNOWN,Unknown,other,0.71
MFS_M12_1min.txt,UNKNOWN,Unknown,other,1.17
MFS_M13_1min.txt,UNKNOWN,Unknown,other,1.26
MFS_M14_1min.txt,UNKNOWN,Unknown,other,1.16
MFS_M15_1min.txt,UNKNOWN,Unknown,other,1.37
MFS_M16_1min.txt,UNKNOWN,Unknown,other,1.49
MFS_M17_1min.txt,UNKNOWN,Unknown,other,1.49
MFS_M18_1min.txt,UNKNOWN,Unknown,other,1.52
MFS_M19_1min.txt,UNKNOWN,Unknown,other,1.85
MFS_M20_1min.txt,UNKNOWN,Unknown,other,2.07
MFS_M21_1min.txt,UNKNOWN,Unknown,other,1.77
MFS_M22_1min.txt,UNKNOWN,Unknown,other,2.01
MFS_M23_1min.txt,UNKNOWN,Unknown,other,2.25
MFS_M24_1min.txt,UNKNOWN,Unknown,other,2.26
MFS_U09_1min.txt,UNKNOWN,Unknown,other,0.04
MFS_U10_1min.txt,UNKNOWN,Unknown,other,0.52
MFS_U11_1min.txt,UNKNOWN,Unknown,other,1.06
MFS_U12_1min.txt,UNKNOWN,Unknown,other,1.29
MFS_U13_1min.txt,UNKNOWN,Unknown,other,1.22
MFS_U14_1min.txt,UNKNOWN,Unknown,other,1.24
MFS_U15_1min.txt,UNKNOWN,Unknown,other,1.40
MFS_U16_1min.txt,UNKNOWN,Unknown,other,1.46
MFS_U17_1min.txt,UNKNOWN,Unknown,other,1.50
MFS_U18_1min.txt,UNKNOWN,Unknown,other,1.65
MFS_U19_1min.txt,UNKNOWN,Unknown,other,1.80
MFS_U20_1min.txt,UNKNOWN,Unknown,other,1.86
MFS_U21_1min.txt,UNKNOWN,Unknown,other,1.81
MFS_U22_1min.txt,UNKNOWN,Unknown,other,2.29
MFS_U23_1min.txt,UNKNOWN,Unknown,other,2.27
MFS_U24_1min.txt,UNKNOWN,Unknown,other,2.52
MFS_Z09_1min.txt,UNKNOWN,Unknown,other,0.56
MFS_Z10_1min.txt,UNKNOWN,Unknown,other,0.58
MFS_Z11_1min.txt,UNKNOWN,Unknown,other,1.07
MFS_Z12_1min.txt,UNKNOWN,Unknown,other,1.19
MFS_Z13_1min.txt,UNKNOWN,Unknown,other,1.19
MFS_Z14_1min.txt,UNKNOWN,Unknown,other,1.30
MFS_Z15_1min.txt,UNKNOWN,Unknown,other,1.43
MFS_Z16_1min.txt,UNKNOWN,Unknown,other,1.46
MFS_Z17_1min.txt,UNKNOWN,Unknown,other,1.50
MFS_Z18_1min.txt,UNKNOWN,Unknown,other,1.61
MFS_Z19_1min.txt,UNKNOWN,Unknown,other,1.77
MFS_Z20_1min.txt,UNKNOWN,Unknown,other,1.83
MFS_Z21_1min.txt,UNKNOWN,Unknown,other,1.97
MFS_Z22_1min.txt,UNKNOWN,Unknown,other,2.38
MFS_Z23_1min.txt,UNKNOWN,Unknown,other,2.40
MFS_Z24_1min.txt,UNKNOWN,Unknown,other,2.41
MGC_G11_1min.txt,UNKNOWN,Unknown,other,0.29
MGC_G12_1min.txt,UNKNOWN,Unknown,other,1.07
MGC_G13_1min.txt,UNKNOWN,Unknown,other,0.74
MGC_G14_1min.txt,UNKNOWN,Unknown,other,0.81
MGC_G15_1min.txt,UNKNOWN,Unknown,other,1.06
MGC_G16_1min.txt,UNKNOWN,Unknown,other,1.16
MGC_G17_1min.txt,UNKNOWN,Unknown,other,1.79
MGC_G18_1min.txt,UNKNOWN,Unknown,other,2.23
MGC_G19_1min.txt,UNKNOWN,Unknown,other,2.63
MGC_G20_1min.txt,UNKNOWN,Unknown,other,3.70
MGC_G21_1min.txt,UNKNOWN,Unknown,other,4.31
MGC_G22_1min.txt,UNKNOWN,Unknown,other,4.17
MGC_G23_1min.txt,UNKNOWN,Unknown,other,4.12
MGC_G24_1min.txt,UNKNOWN,Unknown,other,4.27
MGC_J11_1min.txt,UNKNOWN,Unknown,other,0.66
MGC_J12_1min.txt,UNKNOWN,Unknown,other,1.07
MGC_J13_1min.txt,UNKNOWN,Unknown,other,0.78
MGC_J14_1min.txt,UNKNOWN,Unknown,other,0.84
MGC_J15_1min.txt,UNKNOWN,Unknown,other,0.96
MGC_J16_1min.txt,UNKNOWN,Unknown,other,1.79
MGC_J17_1min.txt,UNKNOWN,Unknown,other,1.82
MGC_J18_1min.txt,UNKNOWN,Unknown,other,2.11
MGC_J19_1min.txt,UNKNOWN,Unknown,other,2.46
MGC_J20_1min.txt,UNKNOWN,Unknown,other,3.94
MGC_J21_1min.txt,UNKNOWN,Unknown,other,4.27
MGC_J22_1min.txt,UNKNOWN,Unknown,other,4.12
MGC_J23_1min.txt,UNKNOWN,Unknown,other,4.31
MGC_J24_1min.txt,UNKNOWN,Unknown,other,4.27
MGC_M11_1min.txt,UNKNOWN,Unknown,other,0.78
MGC_M12_1min.txt,UNKNOWN,Unknown,other,0.84
MGC_M13_1min.txt,UNKNOWN,Unknown,other,1.25
MGC_M14_1min.txt,UNKNOWN,Unknown,other,0.78
MGC_M15_1min.txt,UNKNOWN,Unknown,other,0.89
MGC_M16_1min.txt,UNKNOWN,Unknown,other,1.94
MGC_M17_1min.txt,UNKNOWN,Unknown,other,1.87
MGC_M18_1min.txt,UNKNOWN,Unknown,other,2.44
MGC_M19_1min.txt,UNKNOWN,Unknown,other,2.54
MGC_M20_1min.txt,UNKNOWN,Unknown,other,4.30
MGC_M21_1min.txt,UNKNOWN,Unknown,other,4.36
MGC_M22_1min.txt,UNKNOWN,Unknown,other,4.36
MGC_M23_1min.txt,UNKNOWN,Unknown,other,4.54
MGC_M24_1min.txt,UNKNOWN,Unknown,other,4.59
MGC_Q11_1min.txt,UNKNOWN,Unknown,other,0.75
MGC_Q12_1min.txt,UNKNOWN,Unknown,other,0.76
MGC_Q13_1min.txt,UNKNOWN,Unknown,other,1.06
MGC_Q14_1min.txt,UNKNOWN,Unknown,other,0.68
MGC_Q15_1min.txt,UNKNOWN,Unknown,other,0.90
MGC_Q16_1min.txt,UNKNOWN,Unknown,other,2.15
MGC_Q17_1min.txt,UNKNOWN,Unknown,other,1.72
MGC_Q18_1min.txt,UNKNOWN,Unknown,other,2.01
MGC_Q19_1min.txt,UNKNOWN,Unknown,other,3.24
MGC_Q20_1min.txt,UNKNOWN,Unknown,other,4.18
MGC_Q21_1min.txt,UNKNOWN,Unknown,other,4.28
MGC_Q22_1min.txt,UNKNOWN,Unknown,other,4.16
MGC_Q23_1min.txt,UNKNOWN,Unknown,other,4.38
MGC_Q24_1min.txt,UNKNOWN,Unknown,other,4.83
MGC_V11_1min.txt,UNKNOWN,Unknown,other,0.41
MGC_V12_1min.txt,UNKNOWN,Unknown,other,0.23
MGC_V13_1min.txt,UNKNOWN,Unknown,other,0.36
MGC_V14_1min.txt,UNKNOWN,Unknown,other,0.19
MGC_V15_1min.txt,UNKNOWN,Unknown,other,0.25
MGC_V16_1min.txt,UNKNOWN,Unknown,other,0.44
MGC_V17_1min.txt,UNKNOWN,Unknown,other,0.57
MGC_V18_1min.txt,UNKNOWN,Unknown,other,0.64
MGC_V19_1min.txt,UNKNOWN,Unknown,other,1.35
MGC_V20_1min.txt,UNKNOWN,Unknown,other,2.95
MGC_V21_1min.txt,UNKNOWN,Unknown,other,2.05
MGC_V22_1min.txt,UNKNOWN,Unknown,other,2.46
MGC_V23_1min.txt,UNKNOWN,Unknown,other,2.32
MGC_V24_1min.txt,UNKNOWN,Unknown,other,3.24
MGC_Z10_1min.txt,UNKNOWN,Unknown,other,0.11
MGC_Z11_1min.txt,UNKNOWN,Unknown,other,2.48
MGC_Z12_1min.txt,UNKNOWN,Unknown,other,1.23
MGC_Z13_1min.txt,UNKNOWN,Unknown,other,1.58
MGC_Z14_1min.txt,UNKNOWN,Unknown,other,1.36
MGC_Z15_1min.txt,UNKNOWN,Unknown,other,1.80
MGC_Z16_1min.txt,UNKNOWN,Unknown,other,3.02
MGC_Z17_1min.txt,UNKNOWN,Unknown,other,5.01
MGC_Z18_1min.txt,UNKNOWN,Unknown,other,6.09
MGC_Z19_1min.txt,UNKNOWN,Unknown,other,6.88
MGC_Z20_1min.txt,UNKNOWN,Unknown,other,7.01
MGC_Z21_1min.txt,UNKNOWN,Unknown,other,7.11
MGC_Z22_1min.txt,UNKNOWN,Unknown,other,7.19
MGC_Z23_1min.txt,UNKNOWN,Unknown,other,7.06
MGC_Z24_1min.txt,UNKNOWN,Unknown,other,7.70
MME_H10_1min.txt,UNKNOWN,Unknown,other,0.40
MME_H11_1min.txt,UNKNOWN,Unknown,other,0.61
MME_H12_1min.txt,UNKNOWN,Unknown,other,1.25
MME_H13_1min.txt,UNKNOWN,Unknown,other,1.49
MME_H14_1min.txt,UNKNOWN,Unknown,other,1.73
MME_H15_1min.txt,UNKNOWN,Unknown,other,1.96
MME_H16_1min.txt,UNKNOWN,Unknown,other,0.49
MME_H17_1min.txt,UNKNOWN,Unknown,other,2.55
MME_H18_1min.txt,UNKNOWN,Unknown,other,2.98
MME_H19_1min.txt,UNKNOWN,Unknown,other,3.07
MME_H20_1min.txt,UNKNOWN,Unknown,other,3.88
MME_H21_1min.txt,UNKNOWN,Unknown,other,4.05
MME_H22_1min.txt,UNKNOWN,Unknown,other,4.52
MME_H23_1min.txt,UNKNOWN,Unknown,other,4.41
MME_H24_1min.txt,UNKNOWN,Unknown,other,4.40
MME_M10_1min.txt,UNKNOWN,Unknown,other,0.45
MME_M11_1min.txt,UNKNOWN,Unknown,other,0.75
MME_M12_1min.txt,UNKNOWN,Unknown,other,1.37
MME_M13_1min.txt,UNKNOWN,Unknown,other,1.81
MME_M14_1min.txt,UNKNOWN,Unknown,other,1.86
MME_M15_1min.txt,UNKNOWN,Unknown,other,2.09
MME_M16_1min.txt,UNKNOWN,Unknown,other,2.37
MME_M17_1min.txt,UNKNOWN,Unknown,other,2.84
MME_M18_1min.txt,UNKNOWN,Unknown,other,3.01
MME_M19_1min.txt,UNKNOWN,Unknown,other,3.74
MME_M20_1min.txt,UNKNOWN,Unknown,other,3.75
MME_M21_1min.txt,UNKNOWN,Unknown,other,3.87
MME_M22_1min.txt,UNKNOWN,Unknown,other,4.71
MME_M23_1min.txt,UNKNOWN,Unknown,other,4.29
MME_M24_1min.txt,UNKNOWN,Unknown,other,4.57
MME_U09_1min.txt,UNKNOWN,Unknown,other,0.03
MME_U10_1min.txt,UNKNOWN,Unknown,other,0.35
MME_U11_1min.txt,UNKNOWN,Unknown,other,1.12
MME_U12_1min.txt,UNKNOWN,Unknown,other,1.50
MME_U13_1min.txt,UNKNOWN,Unknown,other,1.72
MME_U14_1min.txt,UNKNOWN,Unknown,other,1.91
MME_U15_1min.txt,UNKNOWN,Unknown,other,2.11
MME_U16_1min.txt,UNKNOWN,Unknown,other,2.44
MME_U17_1min.txt,UNKNOWN,Unknown,other,2.80
MME_U18_1min.txt,UNKNOWN,Unknown,other,3.43
MME_U19_1min.txt,UNKNOWN,Unknown,other,3.55
MME_U20_1min.txt,UNKNOWN,Unknown,other,3.75
MME_U21_1min.txt,UNKNOWN,Unknown,other,4.11
MME_U22_1min.txt,UNKNOWN,Unknown,other,4.47
MME_U23_1min.txt,UNKNOWN,Unknown,other,4.45
MME_U24_1min.txt,UNKNOWN,Unknown,other,4.44
MME_Z09_1min.txt,UNKNOWN,Unknown,other,0.43
MME_Z10_1min.txt,UNKNOWN,Unknown,other,0.50
MME_Z11_1min.txt,UNKNOWN,Unknown,other,1.15
MME_Z12_1min.txt,UNKNOWN,Unknown,other,1.51
MME_Z13_1min.txt,UNKNOWN,Unknown,other,1.75
MME_Z14_1min.txt,UNKNOWN,Unknown,other,2.10
MME_Z15_1min.txt,UNKNOWN,Unknown,other,2.29
MME_Z16_1min.txt,UNKNOWN,Unknown,other,2.66
MME_Z17_1min.txt,UNKNOWN,Unknown,other,2.96
MME_Z18_1min.txt,UNKNOWN,Unknown,other,3.31
MME_Z19_1min.txt,UNKNOWN,Unknown,other,3.60
MME_Z20_1min.txt,UNKNOWN,Unknown,other,3.87
MME_Z21_1min.txt,UNKNOWN,Unknown,other,4.50
MME_Z22_1min.txt,UNKNOWN,Unknown,other,4.42
MME_Z23_1min.txt,UNKNOWN,Unknown,other,4.35
MME_Z24_1min.txt,UNKNOWN,Unknown,other,4.50
MP_F09_1min.txt,UNKNOWN,Unknown,other,0.00
MP_F10_1min.txt,UNKNOWN,Unknown,other,0.00
MP_F12_1min.txt,UNKNOWN,Unknown,other,0.00
MP_F16_1min.txt,UNKNOWN,Unknown,other,0.00
MP_F18_1min.txt,UNKNOWN,Unknown,other,0.00
MP_F19_1min.txt,UNKNOWN,Unknown,other,0.00
MP_F20_1min.txt,UNKNOWN,Unknown,other,0.01
MP_F21_1min.txt,UNKNOWN,Unknown,other,0.01
MP_F22_1min.txt,UNKNOWN,Unknown,other,0.00
MP_F23_1min.txt,UNKNOWN,Unknown,other,0.00
MP_F24_1min.txt,UNKNOWN,Unknown,other,0.01
MP_G10_1min.txt,UNKNOWN,Unknown,other,0.00
MP_G11_1min.txt,UNKNOWN,Unknown,other,0.00
MP_G17_1min.txt,UNKNOWN,Unknown,other,0.00
MP_G20_1min.txt,UNKNOWN,Unknown,other,0.00
MP_G21_1min.txt,UNKNOWN,Unknown,other,0.00
MP_G22_1min.txt,UNKNOWN,Unknown,other,0.00
MP_G23_1min.txt,UNKNOWN,Unknown,other,0.00
MP_G24_1min.txt,UNKNOWN,Unknown,other,0.00
MP_H08_1min.txt,UNKNOWN,Unknown,other,0.85
MP_H09_1min.txt,UNKNOWN,Unknown,other,1.09
MP_H10_1min.txt,UNKNOWN,Unknown,other,1.88
MP_H11_1min.txt,UNKNOWN,Unknown,other,2.09
